DATE,ADPT,ASLP,ASTP,AWBT,AWND,PRCP,RHAV,TAVG,TMAX,TMIN,WSF2,WSF5,WT_VECTOR
2017-05-10,18.3,1018.3,1016.9,21.1,2.4,0.0,6.1,26.8,31.7,22.2,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-11,18.3,1016.9,1015.9,21.7,2.7,0.0,6.0,26.8,31.1,22.2,6.7,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-12,20.0,1013.9,1013.2,22.2,3.2,0.0,6.6,27.1,31.7,22.2,7.6,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-13,19.4,1011.9,1010.8,22.2,4.0,0.0,6.1,28.1,33.9,23.9,9.4,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-14,21.1,1011.9,1010.2,23.3,3.5,9.4,6.8,27.7,32.2,23.3,7.2,11.6,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-05-15,20.0,1013.5,1012.2,22.2,3.0,0.0,6.5,27.3,33.9,22.2,7.2,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-16,21.7,1015.6,1014.2,23.9,5.2,0.0,6.8,28.2,31.7,24.4,11.2,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-17,21.7,1016.6,1015.2,23.9,7.2,4.1,6.7,28.5,31.7,26.7,11.2,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-18,22.8,1015.9,1014.9,24.4,6.4,22.6,7.5,28.1,31.1,24.4,11.6,14.3,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-05-19,23.3,1016.3,1014.9,25.0,7.4,0.0,7.2,27.9,31.7,26.1,10.3,13.9,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-05-20,21.7,1017.6,1016.3,23.9,6.2,0.0,6.6,28.7,31.1,26.7,8.9,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-21,20.6,1019.0,1017.6,22.8,5.2,0.0,6.3,28.2,31.1,25.6,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-22,20.6,1017.3,1016.3,23.3,3.8,0.0,6.5,27.9,31.1,25.0,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-23,21.7,1014.2,1013.2,23.9,4.5,0.0,6.7,28.1,31.7,25.0,9.4,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-24,22.8,1011.2,1009.8,24.4,4.9,11.9,7.3,29.3,33.3,22.8,13.9,18.8,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-05-25,23.3,1012.5,1010.8,25.0,3.7,0.3,7.6,27.4,32.8,24.4,9.8,13.9,[0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-05-26,23.9,1016.9,1015.2,25.0,2.5,4.3,7.4,28.8,33.9,26.1,5.8,7.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-05-27,23.9,1017.3,1016.3,25.6,2.7,0.3,7.0,30.0,35.0,27.2,7.2,9.4,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-05-28,20.0,1016.3,1015.2,23.3,2.6,0.0,5.5,30.1,36.7,25.0,6.3,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-29,22.2,1017.9,1016.6,24.4,2.4,0.0,6.6,29.4,33.9,25.6,6.7,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-30,22.8,1019.0,1017.9,25.0,3.4,0.0,6.5,29.7,33.3,26.7,7.6,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-05-31,22.8,1018.6,1017.3,25.0,4.6,0.0,6.5,29.9,33.3,27.2,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-01,23.3,1017.9,1016.9,25.0,3.3,0.8,7.0,29.4,32.8,26.1,7.6,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-02,23.3,1016.9,1015.6,23.9,2.6,131.8,8.3,27.0,29.4,23.3,9.4,11.6,[0.1 0.1 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-03,22.8,1015.9,1014.9,23.9,2.1,4.3,8.1,26.2,29.4,24.4,7.6,9.4,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-04,22.8,1014.9,1013.9,23.9,2.7,16.8,7.7,26.6,30.6,24.4,5.8,8.1,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-05,24.4,1013.2,1012.2,25.6,3.1,2.8,8.0,28.4,31.1,25.0,6.7,10.7,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-06,22.8,1011.5,1010.2,23.9,2.1,54.6,8.7,25.6,29.4,23.3,7.2,10.3,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-07,22.2,1010.8,1010.2,22.8,3.2,49.3,8.7,25.2,30.0,22.2,6.7,11.2,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-08,23.9,1009.8,1008.5,25.0,4.9,8.4,7.9,26.7,33.3,23.9,11.6,16.1,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-09,23.3,1013.2,1011.9,24.4,2.2,8.9,8.3,27.0,31.7,24.4,9.4,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-10,23.9,1017.3,1015.6,25.0,3.3,0.0,7.7,27.4,31.7,24.4,7.6,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-11,23.9,1019.0,1017.9,25.6,4.9,0.0,7.3,29.6,32.8,27.8,10.3,12.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-12,23.3,1017.9,1016.9,25.0,4.8,1.0,7.1,29.2,32.2,26.7,7.2,9.4,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-13,22.8,1016.9,1015.9,25.0,3.5,0.0,7.0,29.0,32.2,26.7,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-14,23.9,1017.3,1015.9,25.0,2.8,4.8,7.8,28.3,31.7,25.6,9.4,10.7,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-15,22.8,1016.6,1015.6,24.4,2.5,4.8,7.6,28.2,32.2,24.4,7.6,10.7,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-16,22.8,1014.6,1013.5,24.4,2.2,4.1,7.6,26.8,31.7,24.4,7.6,10.7,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-17,23.3,1013.9,1012.5,25.0,3.3,1.8,7.5,28.1,31.7,25.0,8.1,9.8,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-18,23.3,1014.6,1013.2,24.4,4.3,5.8,7.5,28.3,32.8,24.4,10.7,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-19,23.3,1015.2,1014.2,25.0,4.9,37.6,7.8,27.4,30.6,24.4,12.5,16.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-20,23.9,1015.6,1014.6,25.6,6.5,0.0,7.1,29.5,32.2,27.8,10.7,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-21,24.4,1016.9,1015.2,26.1,5.5,0.3,7.4,29.7,32.8,26.1,10.3,13.4,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-22,22.8,1017.6,1016.6,25.0,5.3,0.0,6.7,29.4,32.2,26.1,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-23,22.8,1016.9,1015.6,25.0,5.0,0.0,6.7,29.7,32.2,27.8,7.6,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-24,22.8,1017.9,1016.9,25.0,4.7,0.0,6.6,29.8,32.8,27.8,7.6,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-25,22.8,1019.0,1017.9,25.0,4.3,0.0,6.6,29.9,32.8,27.8,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-26,22.8,1017.3,1016.3,25.0,3.6,0.0,6.6,30.0,33.3,27.8,7.2,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-06-27,23.3,1015.9,1014.6,25.0,2.1,6.4,7.3,28.9,33.3,26.7,7.6,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-28,23.3,1016.6,1015.6,25.0,2.4,17.5,7.1,28.9,33.3,24.4,7.6,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-29,23.9,1018.3,1016.9,25.6,2.1,41.4,7.4,29.0,32.2,25.6,7.6,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-06-30,23.3,1019.0,1017.9,25.6,4.0,2.5,6.7,29.7,32.8,26.7,8.1,10.7,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-01,23.3,1020.0,1019.0,25.6,4.4,0.0,6.6,30.4,33.3,28.3,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-07-02,23.3,1020.3,1019.0,25.6,4.1,0.0,6.6,30.2,33.3,27.2,7.6,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-07-03,23.3,1019.3,1017.9,25.6,4.6,0.0,6.6,30.4,33.3,28.3,7.6,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-07-04,23.3,1019.0,1017.3,25.0,4.0,0.0,6.7,29.9,32.8,27.8,6.7,8.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-05,23.3,1019.6,1018.6,25.6,4.8,0.3,6.6,30.3,33.9,27.2,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-07-06,23.3,1019.6,1018.6,25.6,4.6,0.3,6.6,30.5,33.3,28.3,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-07-07,23.3,,,25.6,2.9,0.0,6.7,30.3,33.9,27.2,6.3,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-08,23.3,1018.6,1017.3,25.0,2.6,0.0,6.8,29.8,33.9,27.2,7.2,9.4,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-09,23.3,1017.9,1016.9,25.6,3.6,0.0,6.6,30.1,33.3,27.8,6.7,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-07-10,23.3,1017.9,1016.6,25.0,3.5,42.9,7.3,29.4,32.8,25.0,9.8,13.0,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-11,23.3,1017.9,1016.9,25.0,2.8,0.5,7.0,28.7,32.8,24.4,7.6,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-12,23.9,1017.9,1016.6,25.0,3.1,139.4,7.9,29.1,32.8,23.3,12.5,14.8,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-13,24.4,1017.9,1016.9,25.6,5.6,5.1,7.3,28.6,32.8,25.6,9.4,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-14,23.9,1018.6,1017.6,25.6,5.2,0.0,6.8,30.1,33.3,28.3,7.6,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-07-15,23.3,1016.9,1015.9,25.6,3.5,0.0,6.7,30.2,33.9,26.7,9.8,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-16,23.9,1015.2,1014.2,25.6,2.6,0.0,7.3,29.2,32.8,26.7,6.7,8.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-17,23.3,1016.6,1015.2,25.0,3.0,0.5,7.0,29.7,33.9,26.1,8.9,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-18,23.9,1018.6,1016.9,25.0,1.5,29.2,8.0,28.0,33.3,24.4,8.1,10.7,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-19,23.9,1019.0,1017.9,25.6,1.5,2.5,7.6,28.6,32.8,25.0,5.8,7.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-20,23.9,1018.3,1016.9,25.6,1.6,1.5,7.3,28.9,32.2,26.1,5.8,7.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-21,23.3,1018.3,1016.9,24.4,1.3,58.2,8.1,28.1,33.3,22.2,8.9,13.0,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-22,23.3,1018.3,1017.3,25.0,2.3,0.0,7.1,28.7,32.8,25.0,5.8,7.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-23,23.9,1016.9,1016.3,25.6,3.0,0.0,6.9,30.0,33.3,27.8,6.7,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-24,23.9,1018.3,1016.6,26.1,2.4,0.0,6.9,30.3,33.9,27.2,6.3,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-25,25.0,1019.6,1017.9,26.1,2.0,1.3,7.3,30.2,34.4,27.8,6.3,8.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-26,23.9,1017.9,1017.3,25.6,3.1,0.0,7.0,30.3,33.3,27.8,6.3,8.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-27,23.9,1015.9,1014.9,25.6,3.0,1.5,6.7,30.4,34.4,26.7,6.7,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-28,23.9,1014.6,1013.5,25.6,1.9,0.3,7.1,30.1,33.9,27.2,6.7,9.4,[0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-29,23.9,1013.9,1012.9,25.6,2.3,7.6,7.2,29.2,33.3,27.2,9.4,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-30,23.3,1013.9,1012.9,25.0,3.3,0.8,7.1,29.8,34.4,25.6,9.8,13.4,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-07-31,23.3,1014.9,1013.5,24.4,3.6,24.4,8.2,26.8,29.4,23.9,8.9,14.3,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-01,23.3,1017.3,1015.2,24.4,2.3,14.5,8.1,27.2,33.3,23.9,8.1,12.1,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-02,23.9,1019.0,1017.9,25.6,2.7,0.0,7.3,28.1,33.9,23.9,6.7,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-03,25.0,1020.0,1019.0,26.7,3.4,0.0,7.1,30.7,33.3,27.8,8.1,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-04,23.9,1019.3,1018.3,26.1,4.9,0.0,6.5,30.8,33.3,28.3,8.9,12.1,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-05,23.9,1018.3,1017.3,26.1,4.6,0.0,6.6,31.0,33.9,28.9,7.6,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-06,23.9,1017.6,1016.6,26.1,5.0,1.3,6.7,30.8,33.9,27.8,10.7,13.0,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-07,23.3,1016.6,1015.6,25.6,5.1,0.8,6.6,30.4,33.3,27.8,8.9,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-08,23.3,1016.3,1015.2,25.6,4.8,0.0,6.4,30.7,33.9,27.8,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-09,22.8,1016.9,1015.6,25.0,4.7,0.0,6.2,30.9,33.9,28.3,9.4,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-10,22.8,1018.6,1017.3,24.4,2.0,23.9,7.5,28.7,32.2,25.6,5.4,9.4,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-11,22.8,1017.9,1016.9,24.4,1.8,8.1,7.3,28.4,32.2,25.0,6.3,7.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-12,23.9,1015.9,1014.9,25.6,2.5,0.0,6.9,29.3,33.9,26.1,6.7,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-13,23.9,1015.6,1014.6,25.6,2.2,0.0,6.8,30.4,35.0,26.7,6.7,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-14,23.3,1015.6,1014.6,25.6,1.9,0.0,6.6,30.4,34.4,27.2,8.9,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-15,23.3,1016.3,1015.2,25.6,1.9,1.5,6.7,30.4,33.9,27.2,6.3,8.1,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-16,23.9,1017.9,1016.9,25.6,1.7,0.0,6.7,30.7,35.0,27.2,6.3,8.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-17,23.3,1017.6,1016.3,25.6,3.1,0.0,6.4,31.2,34.4,27.8,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-18,23.3,1016.3,1015.2,25.6,3.0,12.7,6.4,31.2,35.0,27.2,7.6,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-19,23.3,1014.9,1014.2,25.6,3.6,1.3,6.6,30.6,34.4,26.7,7.6,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-20,23.9,1016.3,1014.9,25.6,3.6,9.1,7.3,28.9,32.8,25.6,8.9,10.3,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-21,23.3,1017.9,1016.6,25.6,4.3,9.1,6.7,30.6,33.9,26.7,13.0,16.1,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-22,24.4,1015.6,1015.2,26.1,3.8,3.3,7.2,30.1,33.9,26.7,7.6,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-23,23.9,1012.9,1011.9,25.0,1.6,22.1,8.1,28.1,31.7,24.4,7.6,11.2,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-24,23.9,1012.2,1010.8,25.0,2.6,29.0,8.5,27.3,30.6,23.3,8.1,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-25,22.8,1015.2,1014.2,23.9,2.1,33.8,8.5,26.0,30.6,22.8,9.8,13.9,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-26,23.9,1015.9,1014.9,24.4,2.1,13.5,8.5,25.9,29.4,24.4,6.7,10.3,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-27,23.9,1013.2,1012.5,24.4,2.3,32.0,8.3,27.0,32.8,23.9,9.8,14.8,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-28,23.3,1012.9,1011.9,25.0,2.9,0.3,7.0,28.6,33.9,24.4,7.6,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-29,23.9,1014.6,1013.2,25.6,2.1,1.5,7.1,29.7,34.4,26.1,6.3,12.1,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-08-30,23.9,1015.9,1014.6,26.1,2.7,0.0,6.8,30.6,34.4,27.2,5.8,7.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-08-31,23.9,1016.6,1015.2,26.1,3.9,0.0,6.7,31.1,33.9,28.9,5.8,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-09-01,24.4,1016.6,1015.2,26.1,3.4,11.4,7.1,30.9,33.9,26.1,10.3,13.4,[0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2017-09-02,24.4,1017.6,1016.3,25.6,2.1,26.2,8.0,28.1,31.1,23.3,11.2,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-09-03,25.6,1017.9,1016.9,26.7,2.0,0.0,8.1,29.4,33.9,26.7,5.4,5.4,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-09-04,24.4,1017.3,1015.6,26.1,4.2,0.0,7.3,29.2,33.3,26.1,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-09-05,24.4,1015.6,1013.5,26.1,3.4,0.0,7.1,30.0,33.9,26.1,5.8,5.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-09-06,25.0,1013.5,1012.5,26.1,2.4,0.0,7.5,29.6,32.8,27.8,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-09-07,24.4,1013.9,1012.9,26.1,3.1,0.0,6.9,30.4,34.4,27.2,7.2,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-09-08,24.4,1011.2,1010.5,26.7,5.4,0.0,6.8,31.2,34.4,28.9,10.7,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-09-09,23.9,1004.7,1004.1,25.0,8.7,45.2,7.7,29.2,31.1,25.0,21.5,26.4,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-09-10,23.3,1011.9,993.6,24.4,17.2,131.6,7.8,26.3,28.3,24.4,23.7,32.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-09-11,23.3,1013.5,1003.7,25.0,,0.0,7.1,31.8,32.2,27.8,10.7,14.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-09-12,22.8,1011.5,1010.2,25.0,2.4,0.0,6.8,29.3,33.3,26.1,5.8,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2017-09-13,24.4,1013.9,1012.5,25.6,2.2,0.0,7.6,29.3,32.8,27.2,6.3,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2017-09-14,23.9,1014.6,1013.5,25.6,2.4,0.0,7.2,29.5,33.3,26.7,6.7,8.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
